,0,1,2
4179,sz.300231,1,银信科技
4180,sz.300232,1,洲明科技
4181,sz.300233,1,金城医药
4182,sz.300234,1,开尔新材
4183,sz.300235,1,方直科技
4184,sz.300236,1,上海新阳
4185,sz.300237,1,美晨科技
4186,sz.300238,1,冠昊生物
4187,sz.300239,1,东宝生物
4188,sz.300240,1,飞力达
4189,sz.300241,1,瑞丰光电
4190,sz.300242,1,佳云科技
4191,sz.300243,1,瑞丰高材
4192,sz.300244,1,迪安诊断
4193,sz.300245,1,天玑科技
4194,sz.300246,1,宝莱特
4195,sz.300247,1,融捷健康
4196,sz.300248,1,新开普
4197,sz.300249,1,依米康
4198,sz.300250,1,初灵信息
4199,sz.300251,1,光线传媒
4200,sz.300252,1,金信诺
4201,sz.300253,1,卫宁健康
4202,sz.300254,1,仟源医药
4203,sz.300255,1,常山药业
4204,sz.300256,1,星星科技
4205,sz.300257,1,开山股份
4206,sz.300258,1,精锻科技
4207,sz.300259,1,新天科技
4208,sz.300260,1,新莱应材
4209,sz.300261,1,雅本化学
4210,sz.300263,1,隆华科技
4211,sz.300264,1,佳创视讯
4212,sz.300265,1,通光线缆
4213,sz.300266,1,兴源环境
4214,sz.300267,1,尔康制药
4215,sz.300268,1,ST佳沃
4216,sz.300269,1,联建光电
4217,sz.300270,1,中威电子
4218,sz.300271,1,华宇软件
4219,sz.300272,1,开能健康
4220,sz.300274,1,阳光电源
4221,sz.300275,1,梅安森
4222,sz.300276,1,三丰智能
4223,sz.300277,1,海联讯
4224,sz.300278,1,华昌达
4225,sz.300279,1,和晶科技
4226,sz.300280,1,紫天科技
4227,sz.300281,1,金明精机
4228,sz.300283,1,温州宏丰
4229,sz.300284,1,苏交科
4230,sz.300285,1,国瓷材料
4231,sz.300286,1,安科瑞
4232,sz.300287,1,飞利信
4233,sz.300288,1,朗玛信息
4234,sz.300289,1,利德曼
4235,sz.300290,1,荣科科技
4236,sz.300291,1,百纳千成
4237,sz.300292,1,吴通控股
4238,sz.300293,1,蓝英装备
4239,sz.300294,1,博雅生物
4240,sz.300295,1,三六五网
4241,sz.300296,1,利亚德
4242,sz.300298,1,三诺生物
4243,sz.300299,1,富春股份
4244,sz.300300,1,ST峡创
4245,sz.300301,1,*ST长方
4246,sz.300302,1,同有科技
4247,sz.300303,1,聚飞光电
4248,sz.300304,1,云意电气
4249,sz.300305,1,裕兴股份
4250,sz.300306,1,远方信息
4251,sz.300307,1,慈星股份
4252,sz.300308,1,中际旭创
4253,sz.300310,1,宜通世纪
4254,sz.300311,1,任子行
4255,sz.300313,1,ST天山
4256,sz.300314,1,戴维医疗
4257,sz.300315,1,掌趣科技
4258,sz.300316,1,晶盛机电
4259,sz.300317,1,珈伟新能
4260,sz.300318,1,博晖创新
4261,sz.300319,1,麦捷科技
4262,sz.300320,1,海达股份
4263,sz.300321,1,同大股份
4264,sz.300322,1,硕贝德
4265,sz.300323,1,华灿光电
4266,sz.300324,1,旋极信息
4267,sz.300326,1,凯利泰
4268,sz.300327,1,中颖电子
4269,sz.300328,1,宜安科技
4270,sz.300329,1,海伦钢琴
4271,sz.300331,1,苏大维格
4272,sz.300332,1,天壕能源
4273,sz.300333,1,兆日科技
4274,sz.300334,1,津膜科技
4275,sz.300335,1,迪森股份
4276,sz.300337,1,银邦股份
4277,sz.300338,1,*ST开元
4278,sz.300339,1,润和软件
4279,sz.300340,1,科恒股份
4280,sz.300341,1,麦克奥迪
4281,sz.300342,1,天银机电
4282,sz.300343,1,联创股份
4283,sz.300344,1,立方数科
4284,sz.300345,1,华民股份
4285,sz.300346,1,南大光电
4286,sz.300347,1,泰格医药
4287,sz.300348,1,长亮科技
4288,sz.300349,1,金卡智能
4289,sz.300350,1,华鹏飞
4290,sz.300351,1,永贵电器
4291,sz.300352,1,北信源
4292,sz.300353,1,东土科技
4293,sz.300354,1,东华测试
4294,sz.300355,1,蒙草生态
4295,sz.300357,1,我武生物
4296,sz.300358,1,楚天科技
4297,sz.300359,1,全通教育
4298,sz.300360,1,炬华科技
4299,sz.300363,1,博腾股份
4300,sz.300364,1,中文在线
4301,sz.300365,1,恒华科技
4302,sz.300366,1,创意信息
4303,sz.300368,1,ST汇金
4304,sz.300369,1,绿盟科技
4305,sz.300370,1,安控科技
4306,sz.300371,1,汇中股份
4307,sz.300373,1,扬杰科技
4308,sz.300374,1,中铁装配
4309,sz.300375,1,鹏翎股份
4310,sz.300376,1,ST易事特
4311,sz.300377,1,赢时胜
4312,sz.300378,1,鼎捷数智
4313,sz.300379,1,东方通
4314,sz.300380,1,安硕信息
4315,sz.300381,1,溢多利
4316,sz.300382,1,斯莱克
4317,sz.300383,1,光环新网
4318,sz.300384,1,三联虹普
4319,sz.300385,1,雪浪环境
4320,sz.300386,1,飞天诚信
4321,sz.300387,1,富邦股份
4322,sz.300388,1,节能国祯
4323,sz.300389,1,艾比森
4324,sz.300390,1,天华新能
4325,sz.300391,1,长药控股
4326,sz.300393,1,中来股份
4327,sz.300394,1,天孚通信
4328,sz.300395,1,菲利华
4329,sz.300396,1,迪瑞医疗
4330,sz.300397,1,天和防务
4331,sz.300398,1,飞凯材料
4332,sz.300399,1,天利科技
4333,sz.300400,1,劲拓股份
4334,sz.300401,1,花园生物
4335,sz.300402,1,宝色股份
4336,sz.300403,1,汉宇集团
4337,sz.300404,1,博济医药
4338,sz.300405,1,科隆股份
4339,sz.300406,1,九强生物
4340,sz.300407,1,凯发电气
4341,sz.300408,1,三环集团
4342,sz.300409,1,道氏技术
4343,sz.300410,1,正业科技
4344,sz.300411,1,金盾股份
4345,sz.300412,1,迦南科技
4346,sz.300413,1,芒果超媒
4347,sz.300414,1,中光防雷
4348,sz.300415,1,伊之密
4349,sz.300416,1,苏试试验
4350,sz.300417,1,南华仪器
4351,sz.300418,1,昆仑万维
4352,sz.300419,1,ST浩丰
4353,sz.300420,1,五洋自控
4354,sz.300421,1,力星股份
4355,sz.300422,1,博世科
4356,sz.300423,1,昇辉科技
4357,sz.300424,1,航新科技
4358,sz.300425,1,中建环能
4359,sz.300426,1,唐德影视
4360,sz.300427,1,红相股份
4361,sz.300428,1,立中集团
4362,sz.300429,1,强力新材
4363,sz.300430,1,诚益通
4364,sz.300432,1,富临精工
4365,sz.300433,1,蓝思科技
4366,sz.300434,1,金石亚药
4367,sz.300435,1,中泰股份
4368,sz.300436,1,广生堂
4369,sz.300437,1,清水源
4370,sz.300438,1,鹏辉能源
4371,sz.300439,1,美康生物
4372,sz.300440,1,运达科技
4373,sz.300441,1,鲍斯股份
4374,sz.300442,1,润泽科技
4375,sz.300443,1,金雷股份
4376,sz.300444,1,双杰电气
4377,sz.300445,1,康斯特
4378,sz.300446,1,航天智造
4379,sz.300447,1,全信股份
4380,sz.300448,1,浩云科技
4381,sz.300449,1,汉邦高科
4382,sz.300450,1,先导智能
4383,sz.300451,1,创业慧康
4384,sz.300452,1,山河药辅
4385,sz.300453,1,三鑫医疗
4386,sz.300454,1,深信服
4387,sz.300455,1,航天智装
4388,sz.300456,1,赛微电子
4389,sz.300457,1,赢合科技
4390,sz.300458,1,全志科技
4391,sz.300459,1,汤姆猫
4392,sz.300460,1,惠伦晶体
4393,sz.300461,1,田中精机
4394,sz.300462,1,华铭智能
4395,sz.300463,1,迈克生物
4396,sz.300464,1,星徽股份
4397,sz.300465,1,高伟达
4398,sz.300466,1,赛摩智能
4399,sz.300467,1,迅游科技
4400,sz.300468,1,四方精创
4401,sz.300469,1,信息发展
4402,sz.300470,1,中密控股
4403,sz.300471,1,厚普股份
4404,sz.300472,1,新元科技
4405,sz.300473,1,德尔股份
4406,sz.300474,1,景嘉微
4407,sz.300475,1,香农芯创
4408,sz.300476,1,胜宏科技
4409,sz.300477,1,合纵科技
4410,sz.300478,1,杭州高新
4411,sz.300479,1,神思电子
4412,sz.300480,1,光力科技
4413,sz.300481,1,濮阳惠成
4414,sz.300482,1,万孚生物
4415,sz.300483,1,首华燃气
4416,sz.300484,1,蓝海华腾
4417,sz.300485,1,赛升药业
4418,sz.300486,1,东杰智能
4419,sz.300487,1,蓝晓科技
4420,sz.300488,1,恒锋工具
4421,sz.300489,1,光智科技
4422,sz.300490,1,华自科技
4423,sz.300491,1,通合科技
4424,sz.300492,1,华图山鼎
4425,sz.300493,1,润欣科技
4426,sz.300494,1,盛天网络
4427,sz.300496,1,中科创达
4428,sz.300497,1,富祥药业
4429,sz.300498,1,温氏股份
4430,sz.300499,1,高澜股份
4431,sz.300500,1,启迪设计
4432,sz.300501,1,海顺新材
4433,sz.300502,1,新易盛
4434,sz.300503,1,昊志机电
4435,sz.300504,1,天邑股份
4436,sz.300505,1,川金诺
4437,sz.300506,1,*ST名家
4438,sz.300507,1,苏奥传感
4439,sz.300508,1,维宏股份
4440,sz.300509,1,新美星
4441,sz.300510,1,金冠股份
4442,sz.300511,1,雪榕生物
4443,sz.300512,1,中亚股份
4444,sz.300513,1,恒实科技
4445,sz.300514,1,友讯达
4446,sz.300515,1,三德科技
4447,sz.300516,1,久之洋
4448,sz.300517,1,海波重科
4449,sz.300518,1,新迅达
4450,sz.300519,1,新光药业
4451,sz.300520,1,科大国创
4452,sz.300521,1,爱司凯
4453,sz.300522,1,世名科技
4454,sz.300523,1,辰安科技
4455,sz.300525,1,博思软件
4456,sz.300527,1,中船应急
4457,sz.300528,1,幸福蓝海
4458,sz.300529,1,健帆生物
4459,sz.300530,1,领湃科技
4460,sz.300531,1,优博讯
4461,sz.300532,1,今天国际
4462,sz.300533,1,冰川网络
4463,sz.300534,1,陇神戎发
4464,sz.300535,1,达威股份
4465,sz.300536,1,*ST农尚
4466,sz.300537,1,广信材料
4467,sz.300538,1,同益股份
4468,sz.300539,1,横河精密
4469,sz.300540,1,蜀道装备
4470,sz.300541,1,先进数通
4471,sz.300542,1,新晨科技
4472,sz.300543,1,朗科智能
4473,sz.300545,1,联得装备
4474,sz.300546,1,雄帝科技
4475,sz.300547,1,川环科技
4476,sz.300548,1,博创科技
4477,sz.300549,1,优德精密
4478,sz.300550,1,和仁科技
4479,sz.300551,1,古鳌科技
4480,sz.300552,1,万集科技
4481,sz.300553,1,集智股份
4482,sz.300554,1,三超新材
4483,sz.300555,1,ST路通
4484,sz.300556,1,丝路视觉
4485,sz.300557,1,理工光科
4486,sz.300558,1,贝达药业
4487,sz.300559,1,佳发教育
4488,sz.300560,1,中富通
4489,sz.300561,1,汇金科技
4490,sz.300562,1,乐心医疗
4491,sz.300563,1,神宇股份
4492,sz.300564,1,筑博设计
4493,sz.300565,1,科信技术
4494,sz.300566,1,激智科技
4495,sz.300567,1,精测电子
4496,sz.300568,1,星源材质
4497,sz.300569,1,天能重工
4498,sz.300570,1,太辰光
4499,sz.300571,1,平治信息
4500,sz.300572,1,安车检测
4501,sz.300573,1,兴齐眼药
4502,sz.300575,1,中旗股份
4503,sz.300576,1,容大感光
4504,sz.300577,1,开润股份
4505,sz.300578,1,会畅通讯
4506,sz.300579,1,数字认证
4507,sz.300580,1,贝斯特
4508,sz.300581,1,晨曦航空
4509,sz.300582,1,英飞特
4510,sz.300583,1,赛托生物
4511,sz.300584,1,海辰药业
4512,sz.300585,1,奥联电子
4513,sz.300586,1,美联新材
4514,sz.300587,1,天铁股份
4515,sz.300588,1,熙菱信息
4516,sz.300589,1,江龙船艇
4517,sz.300590,1,移为通信
4518,sz.300591,1,万里马
4519,sz.300592,1,华凯易佰
4520,sz.300593,1,新雷能
4521,sz.300594,1,朗进科技
4522,sz.300595,1,欧普康视
4523,sz.300596,1,利安隆
4524,sz.300597,1,吉大通信
4525,sz.300598,1,诚迈科技
4526,sz.300599,1,雄塑科技
4527,sz.300600,1,ST瑞科
4528,sz.300601,1,康泰生物
4529,sz.300602,1,飞荣达
4530,sz.300603,1,立昂技术
4531,sz.300604,1,长川科技
4532,sz.300605,1,恒锋信息
4533,sz.300606,1,金太阳
4534,sz.300607,1,拓斯达
4535,sz.300608,1,思特奇
4536,sz.300609,1,汇纳科技
4537,sz.300610,1,晨化股份
4538,sz.300611,1,美力科技
4539,sz.300612,1,宣亚国际
4540,sz.300613,1,富瀚微
4541,sz.300614,1,百川畅银
4542,sz.300615,1,欣天科技
4543,sz.300616,1,尚品宅配
4544,sz.300617,1,安靠智电
4545,sz.300618,1,寒锐钴业
4546,sz.300619,1,金银河
4547,sz.300620,1,光库科技
4548,sz.300621,1,维业股份
4549,sz.300622,1,博士眼镜
4550,sz.300623,1,捷捷微电
4551,sz.300624,1,万兴科技
4552,sz.300625,1,三雄极光
4553,sz.300626,1,华瑞股份
4554,sz.300627,1,华测导航
4555,sz.300628,1,亿联网络
4556,sz.300629,1,新劲刚
4557,sz.300630,1,普利制药
4558,sz.300631,1,久吾高科
4559,sz.300632,1,光莆股份
4560,sz.300633,1,开立医疗
4561,sz.300634,1,彩讯股份
4562,sz.300635,1,中达安
4563,sz.300636,1,同和药业
4564,sz.300637,1,扬帆新材
4565,sz.300638,1,广和通
4566,sz.300639,1,凯普生物
4567,sz.300640,1,德艺文创
4568,sz.300641,1,正丹股份
4569,sz.300642,1,透景生命
4570,sz.300643,1,万通智控
4571,sz.300644,1,南京聚隆
4572,sz.300645,1,正元智慧
4573,sz.300647,1,超频三
4574,sz.300648,1,星云股份
4575,sz.300649,1,杭州园林
4576,sz.300650,1,太龙股份
4577,sz.300651,1,金陵体育
4578,sz.300652,1,雷迪克
4579,sz.300653,1,正海生物
4580,sz.300654,1,世纪天鸿
4581,sz.300655,1,晶瑞电材
4582,sz.300656,1,民德电子
4583,sz.300657,1,弘信电子
4584,sz.300658,1,延江股份
4585,sz.300659,1,中孚信息
4586,sz.300660,1,江苏雷利
4587,sz.300661,1,圣邦股份
4588,sz.300662,1,科锐国际
4589,sz.300663,1,科蓝软件
4590,sz.300664,1,鹏鹞环保
4591,sz.300665,1,飞鹿股份
4592,sz.300666,1,江丰电子
4593,sz.300667,1,必创科技
4594,sz.300668,1,杰恩设计
4595,sz.300669,1,沪宁股份
4596,sz.300670,1,大烨智能
4597,sz.300671,1,富满微
4598,sz.300672,1,国科微
4599,sz.300673,1,佩蒂股份
4600,sz.300674,1,宇信科技
4601,sz.300675,1,建科院
4602,sz.300676,1,华大基因
4603,sz.300677,1,英科医疗
4604,sz.300678,1,中科信息
4605,sz.300679,1,电连技术
4606,sz.300680,1,隆盛科技
4607,sz.300681,1,英搏尔
4608,sz.300682,1,朗新集团
4609,sz.300683,1,海特生物
4610,sz.300684,1,中石科技
4611,sz.300685,1,艾德生物
4612,sz.300686,1,智动力
4613,sz.300687,1,赛意信息
4614,sz.300688,1,创业黑马
4615,sz.300689,1,澄天伟业
4616,sz.300690,1,双一科技
4617,sz.300691,1,联合光电
4618,sz.300692,1,中环环保
4619,sz.300693,1,盛弘股份
4620,sz.300694,1,蠡湖股份
4621,sz.300695,1,兆丰股份
4622,sz.300696,1,爱乐达
4623,sz.300697,1,电工合金
4624,sz.300698,1,万马科技
4625,sz.300699,1,光威复材
4626,sz.300700,1,岱勒新材
4627,sz.300701,1,森霸传感
4628,sz.300702,1,天宇股份
4629,sz.300703,1,创源股份
4630,sz.300705,1,九典制药
4631,sz.300706,1,阿石创
4632,sz.300707,1,威唐工业
4633,sz.300708,1,聚灿光电
4634,sz.300709,1,精研科技
4635,sz.300710,1,万隆光电
4636,sz.300711,1,广哈通信
4637,sz.300712,1,永福股份
4638,sz.300713,1,英可瑞
4639,sz.300715,1,凯伦股份
4640,sz.300716,1,泉为科技
4641,sz.300717,1,华信新材
4642,sz.300718,1,长盛轴承
4643,sz.300719,1,安达维尔
4644,sz.300720,1,海川智能
4645,sz.300721,1,怡达股份
4646,sz.300722,1,新余国科
4647,sz.300723,1,一品红
4648,sz.300724,1,捷佳伟创
4649,sz.300725,1,药石科技
4650,sz.300726,1,宏达电子
4651,sz.300727,1,润禾材料
4652,sz.300729,1,乐歌股份
4653,sz.300730,1,科创信息
4654,sz.300731,1,科创新源
4655,sz.300732,1,设研院
4656,sz.300733,1,西菱动力
4657,sz.300735,1,光弘科技
4658,sz.300736,1,百邦科技
4659,sz.300737,1,科顺股份
4660,sz.300738,1,奥飞数据
4661,sz.300739,1,明阳电路
4662,sz.300740,1,水羊股份
4663,sz.300741,1,华宝股份
4664,sz.300743,1,天地数码
4665,sz.300745,1,欣锐科技
4666,sz.300746,1,汉嘉设计
4667,sz.300747,1,锐科激光
4668,sz.300748,1,金力永磁
4669,sz.300749,1,顶固集创
4670,sz.300750,1,宁德时代
4671,sz.300751,1,迈为股份
4672,sz.300752,1,隆利科技
4673,sz.300753,1,爱朋医疗
4674,sz.300755,1,华致酒行
4675,sz.300756,1,金马游乐
4676,sz.300757,1,罗博特科
4677,sz.300758,1,七彩化学
4678,sz.300759,1,康龙化成
4679,sz.300760,1,迈瑞医疗
4680,sz.300761,1,立华股份
4681,sz.300762,1,上海瀚讯
4682,sz.300763,1,锦浪科技
4683,sz.300765,1,新诺威
4684,sz.300766,1,每日互动
4685,sz.300767,1,震安科技
4686,sz.300768,1,迪普科技
4687,sz.300769,1,德方纳米
4688,sz.300770,1,新媒股份
4689,sz.300771,1,智莱科技
4690,sz.300772,1,运达股份
4691,sz.300773,1,拉卡拉
4692,sz.300774,1,倍杰特
4693,sz.300775,1,三角防务
4694,sz.300776,1,帝尔激光
4695,sz.300777,1,中简科技
4696,sz.300778,1,新城市
4697,sz.300779,1,惠城环保
4698,sz.300780,1,德恩精工
4699,sz.300781,1,因赛集团
4700,sz.300782,1,卓胜微
4701,sz.300783,1,三只松鼠
4702,sz.300784,1,利安科技
4703,sz.300785,1,值得买
4704,sz.300786,1,国林科技
4705,sz.300787,1,海能实业
4706,sz.300788,1,中信出版
4707,sz.300789,1,唐源电气
4708,sz.300790,1,宇瞳光学
4709,sz.300791,1,仙乐健康
4710,sz.300792,1,壹网壹创
4711,sz.300793,1,佳禾智能
4712,sz.300795,1,米奥会展
4713,sz.300796,1,贝斯美
4714,sz.300797,1,钢研纳克
4715,sz.300798,1,锦鸡股份
4716,sz.300800,1,力合科技
4717,sz.300801,1,泰和科技
4718,sz.300802,1,矩子科技
4719,sz.300803,1,指南针
4720,sz.300804,1,广康生化
4721,sz.300805,1,电声股份
4722,sz.300806,1,斯迪克
4723,sz.300807,1,天迈科技
4724,sz.300808,1,久量股份
4725,sz.300809,1,华辰装备
4726,sz.300810,1,中科海讯
4727,sz.300811,1,铂科新材
4728,sz.300812,1,易天股份
4729,sz.300813,1,泰林生物
4730,sz.300814,1,中富电路
4731,sz.300815,1,玉禾田
4732,sz.300816,1,艾可蓝
4733,sz.300817,1,双飞集团
4734,sz.300818,1,耐普矿机
4735,sz.300819,1,聚杰微纤
4736,sz.300820,1,英杰电气
4737,sz.300821,1,东岳硅材
4738,sz.300822,1,贝仕达克
4739,sz.300823,1,建科智能
4740,sz.300824,1,北鼎股份
4741,sz.300825,1,阿尔特
4742,sz.300826,1,测绘股份
4743,sz.300827,1,上能电气
4744,sz.300828,1,锐新科技
4745,sz.300829,1,金丹科技
4746,sz.300830,1,金现代
4747,sz.300831,1,派瑞股份
4748,sz.300832,1,新产业
4749,sz.300833,1,浩洋股份
4750,sz.300834,1,星辉环材
4751,sz.300835,1,龙磁科技
4752,sz.300836,1,佰奥智能
4753,sz.300837,1,浙矿股份
4754,sz.300838,1,浙江力诺
4755,sz.300839,1,博汇股份
4756,sz.300840,1,酷特智能
4757,sz.300841,1,康华生物
4758,sz.300842,1,帝科股份
4759,sz.300843,1,胜蓝股份
4760,sz.300844,1,山水比德
4761,sz.300845,1,捷安高科
4762,sz.300846,1,首都在线
4763,sz.300847,1,中船汉光
4764,sz.300848,1,美瑞新材
4765,sz.300849,1,锦盛新材
4766,sz.300850,1,新强联
4767,sz.300851,1,交大思诺
4768,sz.300852,1,四会富仕
4769,sz.300853,1,申昊科技
4770,sz.300854,1,中兰环保
4771,sz.300855,1,图南股份
4772,sz.300856,1,科思股份
4773,sz.300857,1,协创数据
4774,sz.300858,1,科拓生物
4775,sz.300859,1,西域旅游
4776,sz.300860,1,锋尚文化
4777,sz.300861,1,美畅股份
4778,sz.300862,1,蓝盾光电
4779,sz.300863,1,卡倍亿
4780,sz.300864,1,南大环境
4781,sz.300865,1,大宏立
4782,sz.300866,1,安克创新
4783,sz.300867,1,圣元环保
4784,sz.300868,1,杰美特
4785,sz.300869,1,康泰医学
4786,sz.300870,1,欧陆通
4787,sz.300871,1,回盛生物
4788,sz.300872,1,天阳科技
4789,sz.300873,1,海晨股份
4790,sz.300875,1,捷强装备
4791,sz.300876,1,蒙泰高新
4792,sz.300877,1,金春股份
4793,sz.300878,1,维康药业
4794,sz.300879,1,大叶股份
4795,sz.300880,1,迦南智能
4796,sz.300881,1,盛德鑫泰
4797,sz.300882,1,万胜智能
4798,sz.300883,1,龙利得
4799,sz.300884,1,狄耐克
4800,sz.300885,1,海昌新材
4801,sz.300886,1,华业香料
4802,sz.300887,1,谱尼测试
4803,sz.300888,1,稳健医疗
4804,sz.300889,1,爱克股份
4805,sz.300890,1,翔丰华
4806,sz.300891,1,惠云钛业
4807,sz.300892,1,品渥食品
4808,sz.300893,1,松原股份
4809,sz.300894,1,火星人
4810,sz.300895,1,铜牛信息
4811,sz.300896,1,爱美客
4812,sz.300897,1,山科智能
4813,sz.300898,1,熊猫乳品
4814,sz.300899,1,上海凯鑫
4815,sz.300900,1,广联航空
4816,sz.300901,1,中胤时尚
4817,sz.300902,1,国安达
4818,sz.300903,1,科翔股份
4819,sz.300904,1,威力传动
4820,sz.300905,1,宝丽迪
4821,sz.300906,1,日月明
4822,sz.300907,1,康平科技
4823,sz.300908,1,仲景食品
4824,sz.300909,1,汇创达
4825,sz.300910,1,瑞丰新材
4826,sz.300911,1,亿田智能
4827,sz.300912,1,凯龙高科
4828,sz.300913,1,兆龙互连
4829,sz.300915,1,海融科技
4830,sz.300916,1,朗特智能
4831,sz.300917,1,特发服务
4832,sz.300918,1,南山智尚
4833,sz.300919,1,中伟股份
4834,sz.300920,1,润阳科技
4835,sz.300921,1,南凌科技
4836,sz.300922,1,天秦装备
4837,sz.300923,1,研奥股份
4838,sz.300925,1,法本信息
4839,sz.300926,1,博俊科技
4840,sz.300927,1,江天化学
4841,sz.300928,1,华安鑫创
4842,sz.300929,1,华骐环保
4843,sz.300930,1,屹通新材
4844,sz.300931,1,通用电梯
4845,sz.300932,1,三友联众
4846,sz.300933,1,中辰股份
4847,sz.300935,1,盈建科
4848,sz.300936,1,中英科技
4849,sz.300937,1,药易购
4850,sz.300938,1,信测标准
4851,sz.300939,1,秋田微
4852,sz.300940,1,南极光
4853,sz.300941,1,创识科技
4854,sz.300942,1,易瑞生物
4855,sz.300943,1,春晖智控
4856,sz.300945,1,曼卡龙
4857,sz.300946,1,恒而达
4858,sz.300947,1,德必集团
4859,sz.300948,1,冠中生态
4860,sz.300949,1,奥雅股份
4861,sz.300950,1,德固特
4862,sz.300951,1,博硕科技
4863,sz.300952,1,恒辉安防
4864,sz.300953,1,震裕科技
4865,sz.300955,1,嘉亨家化
4866,sz.300956,1,英力股份
4867,sz.300957,1,贝泰妮
4868,sz.300958,1,建工修复
4869,sz.300959,1,线上线下
4870,sz.300960,1,通业科技
4871,sz.300961,1,深水海纳
4872,sz.300962,1,中金辐照
4873,sz.300963,1,中洲特材
4874,sz.300964,1,本川智能
4875,sz.300965,1,*ST恒宇
4876,sz.300966,1,共同药业
4877,sz.300967,1,晓鸣股份
4878,sz.300968,1,格林精密
4879,sz.300969,1,恒帅股份
4880,sz.300970,1,华绿生物
4881,sz.300971,1,博亚精工
4882,sz.300972,1,万辰集团
4883,sz.300973,1,立高食品
4884,sz.300975,1,商络电子
4885,sz.300976,1,达瑞电子
4886,sz.300977,1,深圳瑞捷
4887,sz.300978,1,东箭科技
4888,sz.300979,1,华利集团
4889,sz.300980,1,祥源新材
4890,sz.300981,1,中红医疗
4891,sz.300982,1,苏文电能
4892,sz.300983,1,尤安设计
4893,sz.300984,1,金沃股份
4894,sz.300985,1,致远新能
4895,sz.300986,1,志特新材
4896,sz.300987,1,川网传媒
4897,sz.300988,1,津荣天宇
4898,sz.300989,1,蕾奥规划
4899,sz.300990,1,同飞股份
4900,sz.300991,1,创益通
4901,sz.300992,1,泰福泵业
4902,sz.300993,1,玉马遮阳
4903,sz.300994,1,久祺股份
4904,sz.300995,1,奇德新材
4905,sz.300996,1,普联软件
4906,sz.300997,1,欢乐家
4907,sz.300998,1,宁波方正
4908,sz.300999,1,金龙鱼
4909,sz.301000,1,肇民科技
4910,sz.301001,1,凯淳股份
4911,sz.301002,1,崧盛股份
4912,sz.301003,1,江苏博云
4913,sz.301004,1,嘉益股份
4914,sz.301005,1,超捷股份
4915,sz.301006,1,迈拓股份
4916,sz.301007,1,德迈仕
4917,sz.301008,1,宏昌科技
4918,sz.301009,1,可靠股份
4919,sz.301010,1,晶雪节能
4920,sz.301011,1,华立科技
4921,sz.301012,1,扬电科技
4922,sz.301013,1,利和兴
4923,sz.301015,1,百洋医药
4924,sz.301016,1,雷尔伟
4925,sz.301017,1,漱玉平民
4926,sz.301018,1,申菱环境
4927,sz.301019,1,宁波色母
4928,sz.301020,1,密封科技
4929,sz.301021,1,英诺激光
4930,sz.301022,1,海泰科
4931,sz.301023,1,江南奕帆
4932,sz.301024,1,霍普股份
4933,sz.301025,1,读客文化
4934,sz.301026,1,浩通科技
4935,sz.301027,1,华蓝集团
4936,sz.301028,1,东亚机械
4937,sz.301029,1,怡合达
4938,sz.301030,1,仕净科技
4939,sz.301031,1,中熔电气
4940,sz.301032,1,新柴股份
4941,sz.301033,1,迈普医学
4942,sz.301035,1,润丰股份
4943,sz.301036,1,双乐股份
4944,sz.301037,1,保立佳
4945,sz.301038,1,深水规院
4946,sz.301039,1,中集车辆
4947,sz.301040,1,中环海陆
4948,sz.301041,1,金百泽
4949,sz.301042,1,安联锐视
4950,sz.301043,1,绿岛风
4951,sz.301045,1,天禄科技
4952,sz.301046,1,能辉科技
4953,sz.301047,1,义翘神州
4954,sz.301048,1,金鹰重工
4955,sz.301049,1,超越科技
4956,sz.301050,1,雷电微力
4957,sz.301051,1,信濠光电
4958,sz.301052,1,果麦文化
4959,sz.301053,1,远信工业
4960,sz.301055,1,张小泉
4961,sz.301056,1,森赫股份
4962,sz.301057,1,汇隆新材
4963,sz.301058,1,中粮科工
4964,sz.301059,1,金三江
4965,sz.301060,1,兰卫医学
4966,sz.301061,1,匠心家居
4967,sz.301062,1,上海艾录
4968,sz.301063,1,海锅股份
4969,sz.301065,1,本立科技
4970,sz.301066,1,万事利
4971,sz.301067,1,显盈科技
4972,sz.301068,1,大地海洋
4973,sz.301069,1,凯盛新材
4974,sz.301070,1,开勒股份
4975,sz.301071,1,力量钻石
4976,sz.301072,1,中捷精工
4977,sz.301073,1,君亭酒店
4978,sz.301075,1,多瑞医药
4979,sz.301076,1,新瀚新材
4980,sz.301077,1,星华新材
4981,sz.301078,1,孩子王
4982,sz.301079,1,邵阳液压
4983,sz.301080,1,百普赛斯
4984,sz.301081,1,严牌股份
4985,sz.301082,1,久盛电气
4986,sz.301083,1,百胜智能
4987,sz.301085,1,亚康股份
4988,sz.301086,1,鸿富瀚
4989,sz.301087,1,可孚医疗
4990,sz.301088,1,戎美股份
4991,sz.301089,1,拓新药业
4992,sz.301090,1,华润材料
4993,sz.301091,1,深城交
4994,sz.301092,1,争光股份
4995,sz.301093,1,华兰股份
4996,sz.301095,1,广立微
4997,sz.301096,1,百诚医药
4998,sz.301097,1,天益医疗
4999,sz.301098,1,金埔园林
5000,sz.301099,1,雅创电子
5001,sz.301100,1,风光股份
5002,sz.301101,1,明月镜片
5003,sz.301102,1,兆讯传媒
5004,sz.301103,1,何氏眼科
5005,sz.301105,1,鸿铭股份
5006,sz.301106,1,骏成科技
